"id","name","code","user_type_id/id","chart_template_id/id","tag_ids/id","reconcile"
"account_account_217200","應付租賃款－流動",217200,"account.data_account_type_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_217300","應付帳款－關係人",217300,"account.data_account_type_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_218000","應付建造合約款",218000,"account.data_account_type_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_219000","其他應付款",219000,"account.data_account_type_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_219100","應付薪資",219100,"account.data_account_type_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_219200","應付租金",219200,"account.data_account_type_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_219300","應付利息",219300,"account.data_account_type_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_219400","應付營業稅",219400,"account.data_account_type_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_219500","應付稅捐－其他",219500,"account.data_account_type_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_219600","應付退休金費用",219600,"account.data_account_type_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_219700","其他應付費用",219700,"account.data_account_type_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_219800","應付土地房屋款",219800,"account.data_account_type_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_219900","應付設備款",219900,"account.data_account_type_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_220000","其他應付款－關係人",220000,"account.data_account_type_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_220100","應付股利",220100,"account.data_account_type_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_220200","應付員工酬勞",220200,"account.data_account_type_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_220300","應付董監事酬勞",220300,"account.data_account_type_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_221000","本期所得稅負債",221000,"account.data_account_type_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_221100","本期所得稅負債",221100,"account.data_account_type_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_222000","預收款項",222000,"account.data_account_type_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_222100","預收貨款",222100,"account.data_account_type_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_222200","預收收入",222200,"account.data_account_type_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_222300","其他預收款",222300,"account.data_account_type_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_223000","一年內到期長期負債",223000,"account.data_account_type_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_223100","一年內到期應付公司債",223100,"account.data_account_type_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_223200","一年內到期長期借款",223200,"account.data_account_type_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_223300","一年內到期長期應付票據及款項",223300,"account.data_account_type_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_223400","一年內到期長期應付票據及款項－關係人",223400,"account.data_account_type_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_223500","一年內到期其他長期負債",223500,"account.data_account_type_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_224000","負債準備—流動",224000,"account.data_account_type_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_224100","售後服務—保固負債準備",224100,"account.data_account_type_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_224200","虧損性合約之短期負債準備",224200,"account.data_account_type_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_224300","除役、復原及修復成本之短期負債準備",224300,"account.data_account_type_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_224400","保證合約之短期負債準備",224400,"account.data_account_type_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_224500","銷貨退回及折讓之短期負債準備",224500,"account.data_account_type_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_225000","其他流動負債",225000,"account.data_account_type_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_225100","暫收款",225100,"account.data_account_type_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_225200","代收款",225200,"account.data_account_type_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_230000","非流動負債",230000,"account.data_account_type_non_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_231000","透過損益按公允價值衡量之金融負債－非流動",231000,"account.data_account_type_non_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_231100","透過損益按公允價值衡量之金融負債－非流動",231100,"account.data_account_type_non_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_231200","透過損益按公允價值衡量之金融負債評價調整－非流動",231200,"account.data_account_type_non_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_232000","避險之衍生金融負債－非流動",232000,"account.data_account_type_non_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_232100","避險之衍生金融負債－非流動",232100,"account.data_account_type_non_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_232200","避險之衍生金融負債評價調整－非流動",232200,"account.data_account_type_non_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_233000","以成本衡量之金融負債－非流動",233000,"account.data_account_type_non_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_233100","以成本衡量之金融負債－非流動",233100,"account.data_account_type_non_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_234000","應付公司債",234000,"account.data_account_type_non_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_234100","應付公司債",234100,"account.data_account_type_non_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_234200","應付公司債溢(折)價",234200,"account.data_account_type_non_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_235000","長期借款",235000,"account.data_account_type_non_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_235100","長期銀行借款",235100,"account.data_account_type_non_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_235200","長期借款－業主",235200,"account.data_account_type_non_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_235300","長期借款－員工",235300,"account.data_account_type_non_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_235400","長期借款－關係人",235400,"account.data_account_type_non_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_235500","長期借款－其他",235500,"account.data_account_type_non_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_236000","長期應付票據及款項",236000,"account.data_account_type_non_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_236100","長期應付票據",236100,"account.data_account_type_non_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_236200","長期應付帳款",236200,"account.data_account_type_non_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_236300","應付租賃款－非流動",236300,"account.data_account_type_non_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_236400","長期應付票據及款項－關係人",236400,"account.data_account_type_non_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_236500","其他長期應付款項",236500,"account.data_account_type_non_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_237000","負債準備—非流動",237000,"account.data_account_type_non_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_237100","虧損性合約之長期負債準備",237100,"account.data_account_type_non_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_237200","除役、復原及修復成本之長期負債準備",237200,"account.data_account_type_non_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_237300","保證合約之長期負債準備",237300,"account.data_account_type_non_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_238000","遞延所得稅負債",238000,"account.data_account_type_non_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_238100","遞延所得稅負債－土地增值稅",238100,"account.data_account_type_non_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_238200","遞延所得稅負債－所得稅",238200,"account.data_account_type_non_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_239000","其他非流動負債",239000,"account.data_account_type_non_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_239100","遞延收入",239100,"account.data_account_type_non_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_239200","存入保證金",239200,"account.data_account_type_non_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_239300","業主(股東)往來",239300,"account.data_account_type_non_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_239400","同業往來",239400,"account.data_account_type_non_current_liabilities","l10n_tw.tw_chart_template","","FALSE"
"account_account_300000","權益",300000,"account.data_account_type_equity","l10n_tw.tw_chart_template","","FALSE"
"account_account_310000","資本(或股本)",310000,"account.data_account_type_equity","l10n_tw.tw_chart_template","","FALSE"
"account_account_311000","資本(或股本)",311000,"account.data_account_type_equity","l10n_tw.tw_chart_template","","FALSE"
"account_account_311100","普通股股本",311100,"account.data_account_type_equity","l10n_tw.tw_chart_template","","FALSE"
"account_account_311200","特別股股本",311200,"account.data_account_type_equity","l10n_tw.tw_chart_template","","FALSE"
"account_account_311300","預收股本",311300,"account.data_account_type_equity","l10n_tw.tw_chart_template","","FALSE"
"account_account_311400","待分配股票股利",311400,"account.data_account_type_equity","l10n_tw.tw_chart_template","","FALSE"
"account_account_320000","資本公積",320000,"account.data_account_type_equity","l10n_tw.tw_chart_template","","FALSE"
"account_account_321000","資本公積",321000,"account.data_account_type_equity","l10n_tw.tw_chart_template","","FALSE"
"account_account_321100","資本公積－普通股股票溢價",321100,"account.data_account_type_equity","l10n_tw.tw_chart_template","","FALSE"
"account_account_321200","資本公積－特別股股票溢價",321200,"account.data_account_type_equity","l10n_tw.tw_chart_template","","FALSE"
"account_account_321300","資本公積－庫藏股票交易",321300,"account.data_account_type_equity","l10n_tw.tw_chart_template","","FALSE"
"account_account_321400","資本公積－員工認股權",321400,"account.data_account_type_equity","l10n_tw.tw_chart_template","","FALSE"
"account_account_321500","資本公積－受贈資產",321500,"account.data_account_type_equity","l10n_tw.tw_chart_template","","FALSE"
"account_account_321600","資本公積－採用權益法認列之投資股權淨值變動數",321600,"account.data_account_type_equity","l10n_tw.tw_chart_template","","FALSE"
"account_account_321700","資本公積－實際取得或處分子公司股權價格與帳面價值差額",321700,"account.data_account_type_equity","l10n_tw.tw_chart_template","","FALSE"
"account_account_330000","保留盈餘(或累積虧損)",330000,"account.data_account_type_equity","l10n_tw.tw_chart_template","","FALSE"
"account_account_331000","法定盈餘公積",331000,"account.data_account_type_equity","l10n_tw.tw_chart_template","","FALSE"
"account_account_331100","法定盈餘公積",331100,"account.data_account_type_equity","l10n_tw.tw_chart_template","","FALSE"
"account_account_332000","特別盈餘公積",332000,"account.data_account_type_equity","l10n_tw.tw_chart_template","","FALSE"
"account_account_332100","特別盈餘公積",332100,"account.data_account_type_equity","l10n_tw.tw_chart_template","","FALSE"
"account_account_335000","未分配盈餘(或待彌補虧損)",335000,"account.data_account_type_equity","l10n_tw.tw_chart_template","","FALSE"
"account_account_335100","累積盈虧",335100,"account.data_account_type_equity","l10n_tw.tw_chart_template","","FALSE"
"account_account_335200","追溯適用及追溯重編之影響數",335200,"account.data_account_type_equity","l10n_tw.tw_chart_template","","FALSE"
"account_account_335300","本期損益",335300,"account.data_account_type_equity","l10n_tw.tw_chart_template","","FALSE"
"account_account_340000","其他權益",340000,"account.data_account_type_equity","l10n_tw.tw_chart_template","","FALSE"
"account_account_341000","其他權益",341000,"account.data_account_type_equity","l10n_tw.tw_chart_template","","FALSE"
"account_account_341100","備供出售金融資產未實現損益",341100,"account.data_account_type_equity","l10n_tw.tw_chart_template","","FALSE"
"account_account_341200","現金流量避險中屬有效避險部分之避險工具損益",341200,"account.data_account_type_equity","l10n_tw.tw_chart_template","","FALSE"
"account_account_341300","國外營運機構財務報表換算之兌換差額",341300,"account.data_account_type_equity","l10n_tw.tw_chart_template","","FALSE"
"account_account_341400","未實現重估增值",341400,"account.data_account_type_equity","l10n_tw.tw_chart_template","","FALSE"
"account_account_350000","庫藏股票",350000,"account.data_account_type_equity","l10n_tw.tw_chart_template","","FALSE"
"account_account_351000","庫藏股票",351000,"account.data_account_type_equity","l10n_tw.tw_chart_template","","FALSE"
"account_account_351100","庫藏股票",351100,"account.data_account_type_equity","l10n_tw.tw_chart_template","","FALSE"
"account_account_400000","營業收入",400000,"account.data_account_type_revenue","l10n_tw.tw_chart_template","","FALSE"
"account_account_410000","營業收入",410000,"account.data_account_type_revenue","l10n_tw.tw_chart_template","","FALSE"
"account_account_411100","銷貨收入",411100,"account.data_account_type_revenue","l10n_tw.tw_chart_template","","FALSE"
"account_account_411200","分期付款銷貨收入",411200,"account.data_account_type_revenue","l10n_tw.tw_chart_template","","FALSE"
"account_account_411300","銷貨退回",411300,"account.data_account_type_revenue","l10n_tw.tw_chart_template","","FALSE"
"account_account_411400","銷貨折讓",411400,"account.data_account_type_revenue","l10n_tw.tw_chart_template","","FALSE"
"account_account_412000","勞務收入",412000,"account.data_account_type_revenue","l10n_tw.tw_chart_template","","FALSE"
"account_account_412100","勞務收入",412100,"account.data_account_type_revenue","l10n_tw.tw_chart_template","","FALSE"
"account_account_413000","工程收入",413000,"account.data_account_type_revenue","l10n_tw.tw_chart_template","","FALSE"
"account_account_413100","營建工程收入",413100,"account.data_account_type_revenue","l10n_tw.tw_chart_template","","FALSE"
"account_account_414000","其他營業收入",414000,"account.data_account_type_revenue","l10n_tw.tw_chart_template","","FALSE"
"account_account_414100","其他營業收入",414100,"account.data_account_type_revenue","l10n_tw.tw_chart_template","","FALSE"
"account_account_423200","營建工程收入退回及折讓",423200,"account.data_account_type_revenue","l10n_tw.tw_chart_template","","FALSE"
"account_account_500000","營業成本",500000,"account.data_account_type_direct_costs","l10n_tw.tw_chart_template","","FALSE"
"account_account_510000","銷貨成本",510000,"account.data_account_type_direct_costs","l10n_tw.tw_chart_template","","FALSE"
"account_account_511000","銷貨成本",511000,"account.data_account_type_direct_costs","l10n_tw.tw_chart_template","","FALSE"
"account_account_511200","分期付款銷貨成本",511200,"account.data_account_type_direct_costs","l10n_tw.tw_chart_template","","FALSE"
"account_account_512000","進貨",512000,"account.data_account_type_direct_costs","l10n_tw.tw_chart_template","","FALSE"
"account_account_512100","進貨",512100,"account.data_account_type_direct_costs","l10n_tw.tw_chart_template","","FALSE"
"account_account_512200","進貨費用",512200,"account.data_account_type_direct_costs","l10n_tw.tw_chart_template","","FALSE"
"account_account_512300","進貨退出",512300,"account.data_account_type_direct_costs","l10n_tw.tw_chart_template","","FALSE"
"account_account_512400","進貨折讓",512400,"account.data_account_type_direct_costs","l10n_tw.tw_chart_template","","FALSE"
"account_account_513000","進料",513000,"account.data_account_type_direct_costs","l10n_tw.tw_chart_template","","FALSE"
"account_account_513100","進料",513100,"account.data_account_type_direct_costs","l10n_tw.tw_chart_template","","FALSE"
"account_account_513200","進料費用",513200,"account.data_account_type_direct_costs","l10n_tw.tw_chart_template","","FALSE"
"account_account_513300","進料退出",513300,"account.data_account_type_direct_costs","l10n_tw.tw_chart_template","","FALSE"
"account_account_513400","進料折讓",513400,"account.data_account_type_direct_costs","l10n_tw.tw_chart_template","","FALSE"
"account_account_514000","直接人工",514000,"account.data_account_type_direct_costs","l10n_tw.tw_chart_template","","FALSE"
"account_account_514100","直接人工",514100,"account.data_account_type_direct_costs","l10n_tw.tw_chart_template","","FALSE"
"account_account_515000","製造費用",515000,"account.data_account_type_direct_costs","l10n_tw.tw_chart_template","","FALSE"
"account_account_515100","間接人工",515100,"account.data_account_type_direct_costs","l10n_tw.tw_chart_template","","FALSE"
"account_account_515200","租金支出",515200,"account.data_account_type_direct_costs","l10n_tw.tw_chart_template","","FALSE"
"account_account_515300","文具用品",515300,"account.data_account_type_direct_costs","l10n_tw.tw_chart_template","","FALSE"
"account_account_515400","旅費",515400,"account.data_account_type_direct_costs","l10n_tw.tw_chart_template","","FALSE"
"account_account_515500","運費",515500,"account.data_account_type_direct_costs","l10n_tw.tw_chart_template","","FALSE"
"account_account_515600","郵電費",515600,"account.data_account_type_direct_costs","l10n_tw.tw_chart_template","","FALSE"
"account_account_515700","修繕費",515700,"account.data_account_type_direct_costs","l10n_tw.tw_chart_template","","FALSE"
"account_account_515800","包裝費",515800,"account.data_account_type_direct_costs","l10n_tw.tw_chart_template","","FALSE"
"account_account_515900","水電瓦斯費",515900,"account.data_account_type_direct_costs","l10n_tw.tw_chart_template","","FALSE"
"account_account_516000","保險費",516000,"account.data_account_type_direct_costs","l10n_tw.tw_chart_template","","FALSE"
"account_account_516100","加工費",516100,"account.data_account_type_direct_costs","l10n_tw.tw_chart_template","","FALSE"
"account_account_516200","稅捐",516200,"account.data_account_type_direct_costs","l10n_tw.tw_chart_template","","FALSE"
"account_account_516300","折舊-營業成本",516300,"account.data_account_type_direct_costs","l10n_tw.tw_chart_template","","FALSE"
"account_account_516400","各項耗竭及攤提",516400,"account.data_account_type_direct_costs","l10n_tw.tw_chart_template","","FALSE"
"account_account_516500","伙食費",516500,"account.data_account_type_direct_costs","l10n_tw.tw_chart_template","","FALSE"
"account_account_516600","職工福利",516600,"account.data_account_type_direct_costs","l10n_tw.tw_chart_template","","FALSE"
"account_account_516700","訓練費",516700,"account.data_account_type_direct_costs","l10n_tw.tw_chart_template","","FALSE"
"account_account_516800","間接材料",516800,"account.data_account_type_direct_costs","l10n_tw.tw_chart_template","","FALSE"
"account_account_516900","其他製造費用",516900,"account.data_account_type_direct_costs","l10n_tw.tw_chart_template","","FALSE"
"account_account_561000","勞務成本",561000,"account.data_account_type_direct_costs","l10n_tw.tw_chart_template","","FALSE"
"account_account_561100","勞務成本",561100,"account.data_account_type_direct_costs","l10n_tw.tw_chart_template","","FALSE"
"account_account_581000","營建工程成本",581000,"account.data_account_type_direct_costs","l10n_tw.tw_chart_template","","FALSE"
"account_account_581100","營建工程成本",581100,"account.data_account_type_direct_costs","l10n_tw.tw_chart_template","","FALSE"
"account_account_591000","其他營業成本",591000,"account.data_account_type_direct_costs","l10n_tw.tw_chart_template","","FALSE"
"account_account_591100","其他營業成本",591100,"account.data_account_type_direct_costs","l10n_tw.tw_chart_template","","FALSE"
"account_account_600000","營業費用",600000,"account.data_account_type_expenses","l10n_tw.tw_chart_template","","FALSE"
"account_account_610000","營業費用",610000,"account.data_account_type_expenses","l10n_tw.tw_chart_template","","FALSE"
"account_account_611000","營業費用",611000,"account.data_account_type_expenses","l10n_tw.tw_chart_template","","FALSE"
"account_account_611100","薪資支出",611100,"account.data_account_type_expenses","l10n_tw.tw_chart_template","","FALSE"
"account_account_611200","租金支出",611200,"account.data_account_type_expenses","l10n_tw.tw_chart_template","","FALSE"
"account_account_611300","文具用品",611300,"account.data_account_type_expenses","l10n_tw.tw_chart_template","","FALSE"
"account_account_611400","旅費",611400,"account.data_account_type_expenses","l10n_tw.tw_chart_template","","FALSE"
"account_account_611500","運費",611500,"account.data_account_type_expenses","l10n_tw.tw_chart_template","","FALSE"
"account_account_611600","郵電費",611600,"account.data_account_type_expenses","l10n_tw.tw_chart_template","","FALSE"
"account_account_611700","修繕費",611700,"account.data_account_type_expenses","l10n_tw.tw_chart_template","","FALSE"
"account_account_611800","廣告費",611800,"account.data_account_type_expenses","l10n_tw.tw_chart_template","","FALSE"
"account_account_611900","水電瓦斯費",611900,"account.data_account_type_expenses","l10n_tw.tw_chart_template","","FALSE"
"account_account_612000","保險費",612000,"account.data_account_type_expenses","l10n_tw.tw_chart_template","","FALSE"
"account_account_612100","交際費",612100,"account.data_account_type_expenses","l10n_tw.tw_chart_template","","FALSE"
"account_account_612200","捐贈",612200,"account.data_account_type_expenses","l10n_tw.tw_chart_template","","FALSE"
"account_account_612300","稅捐",612300,"account.data_account_type_expenses","l10n_tw.tw_chart_template","","FALSE"
"account_account_612400","呆帳損失",612400,"account.data_account_type_expenses","l10n_tw.tw_chart_template","","FALSE"
"account_account_612500","折舊費用-營業費用",612500,"account.data_account_type_expenses","l10n_tw.tw_chart_template","","FALSE"
"account_account_612600","各項耗竭及攤提",612600,"account.data_account_type_expenses","l10n_tw.tw_chart_template","","FALSE"
"account_account_612700","外銷損失",612700,"account.data_account_type_expenses","l10n_tw.tw_chart_template","","FALSE"
"account_account_612800","伙食費",612800,"account.data_account_type_expenses","l10n_tw.tw_chart_template","","FALSE"
"account_account_612900","職工福利",612900,"account.data_account_type_expenses","l10n_tw.tw_chart_template","","FALSE"
"account_account_613000","研究發展費用",613000,"account.data_account_type_expenses","l10n_tw.tw_chart_template","","FALSE"
"account_account_613100","佣金支出",613100,"account.data_account_type_expenses","l10n_tw.tw_chart_template","","FALSE"
"account_account_613200","訓練費",613200,"account.data_account_type_expenses","l10n_tw.tw_chart_template","","FALSE"
"account_account_613300","勞務費",613300,"account.data_account_type_expenses","l10n_tw.tw_chart_template","","FALSE"
"account_account_613400","其他營業費用",613400,"account.data_account_type_expenses","l10n_tw.tw_chart_template","","FALSE"
"account_account_700000","業外損益",700000,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_710000","業外損益",710000,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_711000","利息收入",711000,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_711100","利息收入",711100,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_712000","租金收入",712000,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_712100","租金收入",712100,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_713000","權利金收入",713000,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_713100","權利金收入",713100,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_714000","股利收入",714000,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_714100","股利收入",714100,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_715000","利息費用",715000,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_715100","利息費用",715100,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_716000","透過損益按公允價值衡量之金融資產(負債)淨損益",716000,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_716100","透過損益按公允價值衡量之金融資產(負債)利益",716100,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_716200","透過損益按公允價值衡量之金融資產(負債)損失",716200,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_717000","採權益法認列之投資損益",717000,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_717100","採權益法認列之投資利益",717100,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_717200","採權益法認列之投資損失",717200,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_718000","兌換損益",718000,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_719000","處分投資損益",719000,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_719100","處分投資性不動產利益",719100,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_719200","處分投資性不動產損失",719200,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_719300","處分投資利益",719300,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_719400","處分投資損失",719400,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_720000","處分不動產、廠房及設備損益",720000,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_720100","處分不動產、廠房及設備利益",720100,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_720200","處分不動產、廠房及設備損失",720200,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_721000","減損損失",721000,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_721100","金融資產減損損失",721100,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_721200","投資性不動產減損損失",721200,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_721300","不動產、廠房及設備減損損失",721300,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_721400","無形資產減損損失",721400,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_721500","生物資產減損損失",721500,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_722000","減損迴轉利益",722000,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_722100","金融資產減損迴轉利益",722100,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_722200","投資性不動產減損迴轉利益",722200,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_722300","不動產、廠房及設備減損迴轉利益",722300,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_722400","無形資產減損迴轉利益",722400,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_722500","生物資產減損迴轉利益",722500,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_723000","其他業外損益",723000,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_723100","捐贈收入",723100,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_723200","佣金收入",723200,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_723300","處分無形資產利益",723300,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_723400","出售下腳及廢料收入",723400,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_723500","壞帳轉回利益",723500,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_723600","手續費收入",723600,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_723700","廉價購買利益",723700,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_723800","當期原始認列生物資產之利益",723800,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_723900","生物資產當期公允價值減出售成本之變動之利益",723900,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_724000","處分無形資產損失",724000,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_724100","停工損失",724100,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_724200","災害損失",724200,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_724300","手續費",724300,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_724400","虧損性合約損失",724400,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_724500","當期原始認列生物資產之損失",724500,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_724600","生物資產當期公允價值減出售成本之變動之損失",724600,"account.data_account_type_other_income","l10n_tw.tw_chart_template","","FALSE"
"account_account_800000","綜合損益總額",800000,"l10n_tw.account_type_composite_income","l10n_tw.tw_chart_template","","FALSE"
